trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,cost,gross_profit,shipping_cost_total,allocated_marketing_dzd,net_profit
13075,2023-04-17 17:14:00,2,P100,C0753,1,125000.0,87901.0,37099.0,542.6666666666666,0.0,36556.33
13076,2025-09-16 18:15:00,4,P137,C0988,1,2200.0,1422.0,778.0,488.0,182.81545465156998,107.18
13077,2024-02-07 19:15:00,2,P108,C1170,1,48000.0,31082.0,16918.0,542.6666666666666,912.4358468219502,15462.9
13078,2024-04-06 20:31:00,4,P125,C0620,3,13500.0,9258.0,4242.0,488.0,229.95942408376965,3524.04
13079,2023-11-23 16:36:00,1,P123,C0412,1,9500.0,7113.0,2387.0,0.0,392.2875245794188,1994.71
13080,2025-11-17 12:56:00,11,P133,C0599,1,45000.0,32905.0,12095.0,992.3333333333334,4092.911748927039,7009.75
13081,2025-05-05 11:13:00,8,P103,C0330,1,98000.0,63780.0,34220.0,488.0,-1955.6748603351955,35687.67
13082,2023-08-27 13:08:00,1,P125,C0512,3,13500.0,9258.0,4242.0,0.0,0.0,4242.0
13083,2023-10-18 18:24:00,3,P137,C0664,3,6600.0,4266.0,2334.0,488.0,491.49726600192986,1354.5
13084,2024-10-06 19:44:00,8,P109,C0338,1,42000.0,31127.0,10873.0,488.0,470.88894301022896,9914.11
13085,2023-09-19 11:43:00,1,P132,C0875,1,38000.0,23961.0,14039.0,0.0,2709.2380147325202,11329.76
13086,2025-05-07 09:35:00,12,P112,C0009,1,38000.0,25796.0,12204.0,992.3333333333334,1042.6080363912056,10169.06
13087,2024-09-03 17:09:00,4,P120,C0942,2,3000.0,2058.0,942.0,488.0,0.0,454.0
13088,2025-09-25 19:10:00,7,P128,C1124,1,58000.0,37743.0,20257.0,542.6666666666666,899.3165638348363,18815.02
13089,2024-03-09 16:16:00,2,P137,C0055,5,11000.0,7110.0,3890.0,542.6666666666666,1026.3367186916587,2321.0
13090,2023-09-11 16:04:00,3,P120,C0072,1,1500.0,1029.0,471.0,488.0,57.373604285480724,-74.37
13091,2023-10-29 10:44:00,3,P121,C0584,2,1600.0,1052.0,548.0,488.0,71.26569037656904,-11.27
13092,2025-09-09 13:56:00,4,P121,C0589,1,800.0,526.0,274.0,488.0,32.10682959152731,-246.11
13093,2024-03-19 19:22:00,7,P133,C1111,1,45000.0,32905.0,12095.0,542.6666666666666,4198.650212829512,7353.68
13094,2025-07-13 13:01:00,1,P125,C0341,1,4500.0,3086.0,1414.0,0.0,58.03762916747904,1355.96
13095,2024-01-27 10:29:00,5,P111,C0109,1,185000.0,117065.0,67935.0,488.0,0.0,67447.0
13096,2024-06-02 09:16:00,1,P108,C0288,1,48000.0,31082.0,16918.0,0.0,1137.901376146789,15780.1
13097,2025-12-29 10:02:00,4,P118,C0281,1,3500.0,2473.0,1027.0,488.0,207.8682387660022,331.13
13098,2025-10-09 12:11:00,6,P132,C1189,1,38000.0,23961.0,14039.0,0.0,3528.38127421083,10510.62
13099,2023-08-14 19:00:00,2,P103,C1101,1,98000.0,63780.0,34220.0,542.6666666666666,1877.8612716763005,31799.47
13100,2025-10-07 19:34:00,6,P102,C1082,1,195000.0,141052.0,53948.0,0.0,3495.2569277765656,50452.74
13101,2025-08-21 18:10:00,10,P120,C0781,1,1500.0,1029.0,471.0,992.3333333333334,72.20843941673418,-593.54
13102,2025-01-09 14:23:00,2,P137,C1151,2,4400.0,2844.0,1556.0,542.6666666666666,486.24952308279285,527.08
13103,2023-12-15 16:35:00,8,P124,C0288,1,48000.0,33033.0,14967.0,488.0,1553.8144329896909,12925.19
13104,2024-11-03 11:10:00,1,P136,C0006,3,7500.0,4818.0,2682.0,0.0,0.0,2682.0
13105,2025-03-09 20:57:00,3,P119,C0978,2,5600.0,3390.0,2210.0,488.0,128.6361594785715,1593.36
13106,2025-03-08 20:49:00,6,P121,C1106,2,1600.0,1052.0,548.0,0.0,36.75318842244901,511.25
13107,2023-12-02 18:16:00,3,P137,C0176,3,6600.0,4266.0,2334.0,488.0,566.1377245508983,1279.86
13108,2025-01-25 18:38:00,5,P127,C0500,1,9500.0,6907.0,2593.0,488.0,215.49527288354102,1889.5
13109,2025-12-15 10:45:00,1,P102,C1141,1,195000.0,141052.0,53948.0,0.0,3449.2313019390585,50498.77
13110,2025-07-03 12:43:00,11,P118,C0887,1,3500.0,2473.0,1027.0,992.3333333333334,204.12545470943692,-169.46
13111,2025-08-29 14:51:00,2,P134,C0341,1,28000.0,17855.0,10145.0,542.6666666666666,-2621.595714688469,12223.93
13112,2023-10-16 10:58:00,4,P108,C0534,1,48000.0,31082.0,16918.0,488.0,899.0109890109891,15530.99
13113,2025-01-13 18:03:00,3,P119,C1199,5,14000.0,8475.0,5525.0,488.0,0.0,5037.0
13114,2024-04-27 17:42:00,4,P136,C0785,5,12500.0,8030.0,4470.0,488.0,831.3197898095149,3150.68
13115,2023-04-18 09:49:00,3,P137,C1165,3,6600.0,4266.0,2334.0,488.0,0.0,1846.0
13116,2023-11-11 17:55:00,4,P108,C0369,1,48000.0,31082.0,16918.0,488.0,0.0,16430.0
13117,2024-11-13 17:06:00,1,P120,C0244,3,4500.0,3087.0,1413.0,0.0,309.2500253296473,1103.75
13118,2023-08-13 18:14:00,7,P121,C0243,2,1600.0,1052.0,548.0,542.6666666666666,116.748304900707,-111.41
13119,2023-10-14 10:39:00,10,P137,C0603,1,2200.0,1422.0,778.0,992.3333333333334,163.8324220006433,-378.17
13120,2023-07-04 12:28:00,6,P103,C0999,1,98000.0,63780.0,34220.0,0.0,2256.169465648855,31963.83
13121,2024-01-10 11:55:00,6,P113,C0590,1,58000.0,37157.0,20843.0,0.0,0.0,20843.0
13122,2024-07-11 19:51:00,1,P134,C0044,1,28000.0,17855.0,10145.0,0.0,2081.734613957706,8063.27
13123,2023-03-10 17:35:00,2,P120,C0738,1,1500.0,1029.0,471.0,542.6666666666666,58.26289626083754,-129.93
13124,2023-07-08 17:38:00,8,P129,C0408,1,68000.0,46007.0,21993.0,488.0,1097.0826010544815,20407.92
13125,2025-03-04 17:55:00,7,P102,C0252,1,195000.0,141052.0,53948.0,542.6666666666666,2818.216576221016,50587.12
13126,2025-07-02 11:24:00,11,P133,C0335,1,45000.0,32905.0,12095.0,992.3333333333334,3028.1052490026445,8074.56
13127,2023-07-15 15:38:00,4,P125,C0948,2,9000.0,6172.0,2828.0,488.0,-264.4222916166226,2604.42
13128,2025-11-22 12:07:00,2,P106,C0186,1,320000.0,198987.0,121013.0,542.6666666666666,9354.291044776119,111116.04
13129,2025-12-13 20:33:00,3,P121,C0401,2,1600.0,1052.0,548.0,488.0,95.02548057874387,-35.03
13130,2024-08-10 20:24:00,11,P137,C0679,2,4400.0,2844.0,1556.0,992.3333333333334,0.0,563.67
13131,2024-10-16 11:59:00,7,P119,C0850,5,14000.0,8475.0,5525.0,542.6666666666666,786.5262056501474,4195.81
13132,2024-11-13 10:00:00,8,P109,C0211,1,42000.0,31127.0,10873.0,488.0,1367.8128748500599,9017.19
13133,2023-04-14 17:54:00,7,P120,C0263,3,4500.0,3087.0,1413.0,542.6666666666666,273.98320177127454,596.35
13134,2025-02-03 18:18:00,4,P136,C0653,2,5000.0,3212.0,1788.0,488.0,594.2707565255862,705.73
13135,2024-08-15 16:32:00,6,P120,C1082,1,1500.0,1029.0,471.0,0.0,-41.63794041873798,512.64
13136,2024-03-10 10:37:00,8,P112,C0226,1,38000.0,25796.0,12204.0,488.0,2010.9321458723039,9705.07
13137,2025-08-10 17:44:00,1,P127,C0314,1,9500.0,6907.0,2593.0,0.0,298.88137963178747,2294.12
13138,2024-12-03 14:12:00,11,P125,C1142,1,4500.0,3086.0,1414.0,992.3333333333334,68.15163115845539,353.52
13139,2024-09-09 13:04:00,9,P134,C0191,1,28000.0,17855.0,10145.0,488.0,2374.5452256561966,7282.45
13140,2024-03-12 09:43:00,5,P119,C0109,1,2800.0,1695.0,1105.0,488.0,148.1739475905908,468.83
13141,2023-09-24 17:54:00,11,P117,C0164,1,290000.0,209699.0,80301.0,992.3333333333334,11092.230161859607,68216.44
13142,2024-11-15 11:24:00,12,P137,C0898,1,2200.0,1422.0,778.0,992.3333333333334,0.0,-214.33
13143,2025-11-27 10:45:00,2,P108,C0622,1,48000.0,31082.0,16918.0,542.6666666666666,1403.1436567164178,14972.19
13144,2023-05-12 17:51:00,9,P121,C0971,1,800.0,526.0,274.0,488.0,23.956955305258628,-237.96
13145,2024-03-12 15:31:00,6,P125,C0800,2,9000.0,6172.0,2828.0,0.0,232.13677488025544,2595.86
13146,2025-10-10 14:41:00,3,P125,C0949,2,9000.0,6172.0,2828.0,488.0,239.86838497395118,2100.13
13147,2024-08-18 14:05:00,5,P124,C1137,1,48000.0,33033.0,14967.0,488.0,1290.2588015854512,13188.74
13148,2024-06-03 09:28:00,8,P100,C1065,1,125000.0,87901.0,37099.0,488.0,2963.2848337155965,33647.72
13149,2023-03-24 19:49:00,5,P121,C0695,3,2400.0,1578.0,822.0,488.0,93.22063401734007,240.78
13150,2024-11-27 11:22:00,9,P123,C0776,1,9500.0,7113.0,2387.0,488.0,430.2428964252979,1468.76
13151,2024-01-06 14:59:00,7,P137,C0614,1,2200.0,1422.0,778.0,542.6666666666666,233.33429967696512,2.0
13152,2025-05-23 12:11:00,12,P121,C0157,2,1600.0,1052.0,548.0,992.3333333333334,43.8992857427876,-488.23
13153,2024-03-07 11:17:00,7,P123,C1037,1,9500.0,7113.0,2387.0,542.6666666666666,245.03326237360298,1599.3
13154,2023-02-06 19:37:00,2,P120,C0540,2,3000.0,2058.0,942.0,542.6666666666666,167.670771533542,231.66
13155,2025-12-29 18:19:00,7,P102,C0324,1,195000.0,141052.0,53948.0,542.6666666666666,3449.2313019390585,49956.1
13156,2023-05-20 13:00:00,2,P126,C0339,1,24000.0,17991.0,6009.0,542.6666666666666,515.2868088631186,4951.05
13157,2023-03-09 17:07:00,1,P120,C1034,1,1500.0,1029.0,471.0,0.0,58.26289626083754,412.74
13158,2025-06-29 19:50:00,2,P118,C0056,2,7000.0,4946.0,2054.0,542.6666666666666,365.2239448751077,1146.11
13159,2023-01-11 18:57:00,2,P127,C0490,1,9500.0,6907.0,2593.0,542.6666666666666,263.96630758652304,1786.37
13160,2024-11-24 20:50:00,2,P128,C0352,1,58000.0,37743.0,20257.0,542.6666666666666,1129.1811846689895,18585.15
13161,2023-03-25 17:21:00,4,P110,C0468,1,24000.0,15039.0,8961.0,488.0,466.16162617749137,8006.84
13162,2024-08-18 14:38:00,2,P119,C0922,5,14000.0,8475.0,5525.0,542.6666666666666,-388.6207772415545,5370.95
13163,2025-11-09 19:49:00,11,P136,C1011,1,2500.0,1606.0,894.0,992.3333333333334,227.38398605150218,-325.72
13164,2025-05-21 16:12:00,8,P118,C0747,1,3500.0,2473.0,1027.0,488.0,96.02968756234787,442.97
13165,2024-03-22 18:42:00,3,P121,C1026,3,2400.0,1578.0,822.0,488.0,127.00624079193497,206.99
13166,2023-11-14 12:32:00,3,P119,C1006,1,2800.0,1695.0,1105.0,488.0,173.78435517970402,443.22
13167,2024-01-01 12:22:00,1,P104,C0163,1,310000.0,196558.0,113442.0,0.0,5770.2359720126215,107671.76
13168,2024-08-20 09:50:00,2,P137,C1100,1,2200.0,1422.0,778.0,542.6666666666666,0.0,235.33
13169,2025-12-01 13:12:00,7,P119,C0349,1,2800.0,1695.0,1105.0,542.6666666666666,166.29459101280176,396.04
13170,2024-10-12 11:21:00,5,P121,C0368,1,800.0,526.0,274.0,488.0,44.94435460857985,-258.94
13171,2025-04-02 16:52:00,1,P127,C0072,1,9500.0,6907.0,2593.0,0.0,214.31697612732094,2378.68
13172,2024-09-10 14:44:00,5,P135,C0419,1,12000.0,8606.0,3394.0,488.0,1017.6622395669416,1888.34
13173,2023-09-13 10:43:00,2,P137,C0868,3,6600.0,4266.0,2334.0,542.6666666666666,470.5518657167009,1320.78
13174,2023-08-24 14:47:00,7,P129,C0156,1,68000.0,46007.0,21993.0,542.6666666666666,1186.851851851852,20263.48
13175,2024-08-21 10:52:00,2,P137,C0503,1,2200.0,1422.0,778.0,542.6666666666666,0.0,235.33
13176,2024-06-21 14:49:00,5,P137,C0336,2,4400.0,2844.0,1556.0,488.0,341.7769516728624,726.22
13177,2024-11-26 11:05:00,3,P120,C0281,1,1500.0,1029.0,471.0,488.0,103.08334177654909,-120.08
13178,2023-01-28 09:59:00,6,P121,C0266,1,800.0,526.0,274.0,0.0,33.63563014361788,240.36
13179,2025-01-07 09:04:00,8,P136,C1135,2,5000.0,3212.0,1788.0,488.0,552.5562762304464,747.44
13180,2024-11-13 19:52:00,1,P137,C0788,2,4400.0,2844.0,1556.0,0.0,0.0,1556.0
13181,2025-10-23 09:30:00,8,P136,C0708,3,7500.0,4818.0,2682.0,488.0,696.3910409626637,1497.61
13182,2024-12-18 11:17:00,1,P121,C0940,5,4000.0,2630.0,1370.0,0.0,203.4765453748356,1166.52
13183,2025-09-18 12:32:00,2,P119,C0441,2,5600.0,3390.0,2210.0,542.6666666666666,224.74780714069118,1442.59
13184,2025-01-28 18:04:00,8,P118,C1010,1,3500.0,2473.0,1027.0,488.0,0.0,539.0
13185,2023-09-20 18:09:00,12,P118,C1125,2,7000.0,4946.0,2054.0,992.3333333333334,267.7434866655767,793.92
13186,2023-03-30 20:00:00,5,P134,C1047,1,28000.0,17855.0,10145.0,488.0,3258.5559638494387,6398.44
13187,2023-10-04 10:53:00,4,P123,C0244,1,9500.0,7113.0,2387.0,488.0,195.76439914671724,1703.24
13188,2023-03-01 20:05:00,6,P108,C0577,1,48000.0,31082.0,16918.0,0.0,932.3232523549827,15985.68
13189,2023-12-05 20:44:00,1,P110,C0829,1,24000.0,15039.0,8961.0,0.0,361.04938785708333,8599.95
13190,2023-09-01 20:38:00,1,P120,C1164,3,4500.0,3087.0,1413.0,0.0,172.12081285644217,1240.88
13191,2023-01-19 19:16:00,3,P127,C0025,1,9500.0,6907.0,2593.0,488.0,263.96630758652304,1841.03
13192,2023-05-06 15:51:00,4,P120,C0481,3,4500.0,3087.0,1413.0,488.0,134.7578735920798,790.24
13193,2023-08-10 20:53:00,2,P105,C1120,1,85000.0,52017.0,32983.0,542.6666666666666,1628.757225433526,30811.58
13194,2025-03-13 17:21:00,2,P118,C0249,5,17500.0,12365.0,5135.0,542.6666666666666,401.98799837053593,4190.35
13195,2024-03-12 19:46:00,6,P136,C0412,3,7500.0,4818.0,2682.0,0.0,699.7750354715854,1982.22
13196,2023-07-04 13:46:00,4,P125,C0404,2,9000.0,6172.0,2828.0,488.0,-264.4222916166226,2604.42
13197,2023-03-06 09:25:00,7,P112,C0986,1,38000.0,25796.0,12204.0,542.6666666666666,1475.993371941218,10185.34
13198,2023-05-25 16:59:00,9,P118,C1142,3,10500.0,7419.0,3081.0,488.0,314.43503838151946,2278.56
13199,2025-06-13 20:13:00,7,P134,C0904,1,28000.0,17855.0,10145.0,542.6666666666666,1845.3200076878725,7757.01
13200,2025-06-20 20:43:00,3,P136,C0104,5,12500.0,8030.0,4470.0,488.0,823.8035748606574,3158.2
13201,2023-12-15 10:54:00,1,P121,C1143,5,4000.0,2630.0,1370.0,0.0,303.4982813412024,1066.5
13202,2025-12-24 20:36:00,2,P122,C0386,1,68000.0,43059.0,24941.0,542.6666666666666,1412.0745997689387,22986.26
13203,2025-05-31 18:38:00,3,P121,C0347,1,800.0,526.0,274.0,488.0,21.9496428713938,-235.95
13204,2025-04-15 18:32:00,1,P123,C0964,1,9500.0,7113.0,2387.0,0.0,214.31697612732094,2172.68
13205,2025-03-29 15:26:00,6,P137,C0820,2,4400.0,2844.0,1556.0,0.0,215.25136405751348,1340.75
13206,2023-01-08 18:57:00,1,P119,C0847,1,2800.0,1695.0,1105.0,0.0,117.72470550266259,987.28
13207,2024-01-20 14:39:00,10,P123,C0222,1,9500.0,7113.0,2387.0,992.3333333333334,176.961698993371,1217.7
13208,2024-01-24 14:50:00,8,P126,C1164,1,24000.0,17991.0,6009.0,488.0,447.06113429904246,5073.94
13209,2023-01-25 17:29:00,6,P125,C0551,2,9000.0,6172.0,2828.0,0.0,250.07334402933762,2577.93
13210,2024-09-10 10:11:00,1,P121,C0291,2,1600.0,1052.0,548.0,0.0,0.0,548.0
13211,2024-06-16 09:51:00,4,P119,C0413,3,8400.0,5085.0,3315.0,488.0,300.4032754295451,2526.6
13212,2024-09-29 20:25:00,5,P137,C0483,1,2200.0,1422.0,778.0,488.0,186.57141058727262,103.43
13213,2024-03-09 13:36:00,9,P128,C0919,1,58000.0,37743.0,20257.0,488.0,784.1814409656733,18984.82
13214,2024-03-19 11:01:00,2,P118,C0144,2,7000.0,4946.0,2054.0,542.6666666666666,370.434868976477,1140.9
13215,2025-08-09 19:23:00,6,P109,C0382,1,42000.0,31127.0,10873.0,0.0,784.3529050107593,10088.65
13216,2023-03-08 16:51:00,1,P123,C0253,1,9500.0,7113.0,2387.0,0.0,156.19778560644187,2230.8
13217,2024-08-26 16:59:00,3,P125,C1007,1,4500.0,3086.0,1414.0,488.0,120.96176264863604,805.04
13218,2023-12-28 13:13:00,2,P129,C0292,1,68000.0,46007.0,21993.0,542.6666666666666,1827.5521472392638,19622.78
13219,2025-07-21 11:57:00,6,P118,C0697,1,3500.0,2473.0,1027.0,0.0,204.12545470943692,822.87
13220,2025-05-17 19:13:00,1,P125,C0564,2,9000.0,6172.0,2828.0,0.0,0.0,2828.0
13221,2023-10-01 19:03:00,6,P134,C0807,1,28000.0,17855.0,10145.0,0.0,2085.139916371824,8059.86
13222,2024-08-14 20:29:00,2,P137,C0903,1,2200.0,1422.0,778.0,542.6666666666666,0.0,235.33
13223,2023-07-29 20:10:00,2,P119,C0650,3,8400.0,5085.0,3315.0,542.6666666666666,-444.4269062651773,3216.76
13224,2023-12-02 18:02:00,5,P118,C0306,2,7000.0,4946.0,2054.0,488.0,531.1219923471042,1034.88
13225,2024-01-14 14:22:00,2,P118,C0486,3,10500.0,7419.0,3081.0,542.6666666666666,0.0,2538.33
13226,2024-09-19 19:49:00,9,P136,C0172,3,7500.0,4818.0,2682.0,488.0,636.0388997293385,1557.96
13227,2025-10-14 19:21:00,3,P135,C0613,1,12000.0,8606.0,3394.0,488.0,1114.225665540262,1791.77
13228,2024-04-27 14:27:00,7,P125,C0870,2,9000.0,6172.0,2828.0,542.6666666666666,153.3062827225131,2132.03
13229,2025-03-28 13:55:00,5,P136,C0539,2,5000.0,3212.0,1788.0,488.0,244.60382279262893,1055.4
13230,2024-09-29 09:40:00,2,P119,C0720,2,5600.0,3390.0,2210.0,542.6666666666666,0.0,1667.33
13231,2025-05-07 10:17:00,5,P125,C0385,3,13500.0,9258.0,4242.0,488.0,0.0,3754.0
13232,2024-08-06 14:40:00,3,P120,C0497,2,3000.0,2058.0,942.0,488.0,-83.27588083747597,537.28
13233,2024-10-12 15:37:00,2,P124,C0131,1,48000.0,33033.0,14967.0,542.6666666666666,953.6647984089676,13470.67
13234,2025-07-31 09:55:00,2,P129,C0950,1,68000.0,46007.0,21993.0,542.6666666666666,994.6997389033943,20455.63
13235,2025-10-26 16:07:00,2,P136,C0182,2,5000.0,3212.0,1788.0,542.6666666666666,464.2606939751092,781.07
13236,2025-08-23 16:12:00,3,P121,C0394,1,800.0,526.0,274.0,488.0,38.51116768892489,-252.51
13237,2024-08-20 09:28:00,6,P137,C0158,3,6600.0,4266.0,2334.0,0.0,0.0,2334.0
13238,2023-08-09 20:05:00,11,P127,C0113,1,9500.0,6907.0,2593.0,992.3333333333334,0.0,1600.67
13239,2024-03-04 19:20:00,9,P128,C1014,1,58000.0,37743.0,20257.0,488.0,784.1814409656733,18984.82
13240,2025-05-23 14:20:00,1,P119,C0912,2,5600.0,3390.0,2210.0,0.0,153.6475000997566,2056.35
13241,2025-05-13 12:02:00,5,P135,C0223,1,12000.0,8606.0,3394.0,488.0,1266.60810061032,1639.39
13242,2023-10-24 10:21:00,4,P125,C0210,5,22500.0,15430.0,7070.0,488.0,463.65252429485656,6118.35
13243,2024-06-10 13:46:00,5,P110,C0893,1,24000.0,15039.0,8961.0,488.0,568.9506880733945,7904.05
13244,2024-10-18 20:25:00,12,P109,C0229,1,42000.0,31127.0,10873.0,992.3333333333334,470.88894301022896,9409.78
13245,2025-06-07 17:17:00,3,P103,C1175,1,98000.0,63780.0,34220.0,488.0,2312.0388349514565,31419.96
13246,2024-05-10 18:40:00,1,P120,C0430,3,4500.0,3087.0,1413.0,0.0,115.18205119202274,1297.82
13247,2023-11-20 11:48:00,5,P135,C0954,1,12000.0,8606.0,3394.0,488.0,1687.152849207982,1218.85
13248,2024-01-08 17:20:00,1,P120,C0295,1,1500.0,1029.0,471.0,0.0,0.0,471.0
13249,2023-11-10 17:53:00,10,P104,C0777,1,310000.0,196558.0,113442.0,992.3333333333334,0.0,112449.67
13250,2024-03-27 14:52:00,3,P132,C0843,1,38000.0,23961.0,14039.0,488.0,3545.5268463893663,10005.47
13251,2025-05-28 17:14:00,1,P123,C0149,1,9500.0,7113.0,2387.0,0.0,0.0,2387.0
13252,2023-03-31 19:06:00,3,P133,C1117,1,45000.0,32905.0,12095.0,488.0,5236.964941900884,6370.04
13253,2024-09-01 09:01:00,4,P136,C0723,3,7500.0,4818.0,2682.0,488.0,636.0388997293385,1557.96
13254,2023-03-03 16:12:00,2,P125,C0273,2,9000.0,6172.0,2828.0,542.6666666666666,147.97684952189232,2137.36
13255,2024-05-11 10:24:00,4,P137,C0756,2,4400.0,2844.0,1556.0,488.0,242.73889986482268,825.26
13256,2023-08-26 18:27:00,7,P120,C0597,2,3000.0,2058.0,942.0,542.6666666666666,218.9030716888256,180.43
13257,2024-01-25 15:06:00,3,P113,C0664,1,58000.0,37157.0,20843.0,488.0,0.0,20355.0
13258,2025-05-17 17:15:00,2,P120,C0001,5,7500.0,5145.0,2355.0,542.6666666666666,205.7779019193169,1606.56
13259,2024-01-05 19:28:00,1,P120,C1119,1,1500.0,1029.0,471.0,0.0,0.0,471.0
13260,2025-10-30 10:25:00,2,P118,C0518,5,17500.0,12365.0,5135.0,542.6666666666666,892.9490817691653,3699.38
13261,2024-10-22 09:43:00,2,P100,C0653,1,125000.0,87901.0,37099.0,542.6666666666666,1401.4551875304433,35154.88
13262,2023-06-13 14:32:00,2,P136,C0114,1,2500.0,1606.0,894.0,542.6666666666666,290.2836697589856,61.05
13263,2024-09-13 15:59:00,3,P125,C0287,1,4500.0,3086.0,1414.0,488.0,0.0,926.0
13264,2023-12-03 16:49:00,8,P118,C1093,1,3500.0,2473.0,1027.0,488.0,265.5609961735521,273.44
13265,2024-12-06 18:28:00,4,P136,C1095,2,5000.0,3212.0,1788.0,488.0,598.3120864331377,701.69
13266,2023-04-28 11:34:00,6,P112,C0711,1,38000.0,25796.0,12204.0,0.0,2313.6359260685404,9890.36
13267,2024-01-06 12:11:00,3,P125,C0386,1,4500.0,3086.0,1414.0,488.0,83.82396268107046,842.18
13268,2025-03-23 11:40:00,10,P112,C0293,1,38000.0,25796.0,12204.0,992.3333333333334,872.8882250331638,10338.78
13269,2025-01-26 10:18:00,3,P137,C0647,3,6600.0,4266.0,2334.0,488.0,729.3742846241893,1116.63
13270,2024-07-29 15:52:00,1,P120,C0939,3,4500.0,3087.0,1413.0,0.0,183.8373862936252,1229.16
13271,2023-12-26 09:24:00,11,P102,C1030,1,195000.0,141052.0,53948.0,992.3333333333334,2933.5262763388023,50022.14
13272,2023-08-18 19:36:00,1,P133,C0645,1,45000.0,32905.0,12095.0,0.0,3647.78081945878,8447.22
13273,2025-03-15 11:46:00,2,P108,C0400,1,48000.0,31082.0,16918.0,542.6666666666666,693.7148495313271,15681.62
13274,2024-01-25 17:35:00,5,P118,C0439,1,3500.0,2473.0,1027.0,488.0,0.0,539.0
13275,2023-07-09 20:55:00,6,P120,C0111,1,1500.0,1029.0,471.0,0.0,-79.36194754735308,550.36
13276,2023-07-08 10:23:00,4,P136,C0590,1,2500.0,1606.0,894.0,488.0,271.7378766206801,134.26
13277,2023-03-16 17:13:00,8,P118,C0402,2,7000.0,4946.0,2054.0,488.0,271.89351588390855,1294.11
13278,2025-11-14 16:11:00,5,P136,C1168,2,5000.0,3212.0,1788.0,488.0,454.76797210300435,845.23
13279,2025-01-07 16:09:00,4,P136,C1023,2,5000.0,3212.0,1788.0,488.0,552.5562762304464,747.44
13280,2023-04-11 18:17:00,10,P136,C1173,1,2500.0,1606.0,894.0,992.3333333333334,0.0,-98.33
13281,2025-05-30 14:39:00,8,P120,C0162,5,7500.0,5145.0,2355.0,488.0,205.7779019193169,1661.22
13282,2025-06-17 15:14:00,3,P125,C0266,5,22500.0,15430.0,7070.0,488.0,332.3808234019502,6249.62
13283,2025-09-04 15:19:00,5,P121,C0891,2,1600.0,1052.0,548.0,488.0,64.21365918305462,-4.21
13284,2024-07-08 11:24:00,4,P120,C1117,3,4500.0,3087.0,1413.0,488.0,183.8373862936252,741.16
13285,2023-03-24 15:37:00,2,P108,C0251,1,48000.0,31082.0,16918.0,542.6666666666666,932.3232523549827,15443.01
13286,2023-01-02 11:47:00,4,P121,C0849,1,800.0,526.0,274.0,488.0,33.63563014361788,-247.64
13287,2023-10-14 10:40:00,3,P115,C0729,1,230000.0,161913.0,68087.0,488.0,10244.4429916318,57354.56
13288,2023-01-05 20:19:00,3,P119,C0554,3,8400.0,5085.0,3315.0,488.0,353.1741165079878,2473.83
13289,2023-09-12 16:33:00,3,P119,C1086,1,2800.0,1695.0,1105.0,488.0,107.09739466623067,509.9
13290,2023-05-01 16:06:00,3,P125,C0248,5,22500.0,15430.0,7070.0,488.0,483.0813833091737,6098.92
13291,2025-07-06 17:41:00,10,P137,C0496,2,4400.0,2844.0,1556.0,992.3333333333334,296.081402124703,267.59
13292,2024-03-18 12:38:00,4,P119,C0554,3,8400.0,5085.0,3315.0,488.0,444.52184277177247,2382.48
13293,2023-03-07 09:53:00,1,P120,C0738,1,1500.0,1029.0,471.0,0.0,58.26289626083754,412.74
13294,2024-09-15 11:38:00,2,P136,C0395,2,5000.0,3212.0,1788.0,542.6666666666666,424.02593315289226,821.31
13295,2024-10-10 18:27:00,3,P121,C1111,2,1600.0,1052.0,548.0,488.0,89.8887092171597,-29.89
13296,2025-09-14 10:45:00,3,P137,C0683,2,4400.0,2844.0,1556.0,488.0,365.63090930313996,702.37
13297,2024-12-07 16:06:00,3,P119,C0781,1,2800.0,1695.0,1105.0,488.0,142.43358176238493,474.57
13298,2024-10-14 19:49:00,6,P136,C1103,1,2500.0,1606.0,894.0,0.0,189.873417721519,704.13
13299,2025-02-25 19:47:00,3,P125,C0442,5,22500.0,15430.0,7070.0,488.0,0.0,6582.0
13300,2025-05-22 17:13:00,7,P136,C0215,2,5000.0,3212.0,1788.0,542.6666666666666,527.7533752543,717.58
13301,2024-04-26 13:42:00,10,P113,C0384,1,58000.0,37157.0,20843.0,992.3333333333334,4259.386642685411,15591.28
13302,2024-04-20 10:41:00,7,P107,C0455,1,65000.0,40453.0,24547.0,542.6666666666666,1498.4151913192463,22505.92
13303,2023-12-11 19:50:00,1,P113,C0056,1,58000.0,37157.0,20843.0,0.0,4400.725079447435,16442.27
13304,2024-02-05 17:34:00,1,P119,C0942,2,5600.0,3390.0,2210.0,0.0,374.15696872759366,1835.84
13305,2023-10-13 17:30:00,2,P114,C1090,1,75000.0,53367.0,21633.0,542.6666666666666,3340.579236401674,17749.75
13306,2024-06-10 09:24:00,3,P124,C0823,1,48000.0,33033.0,14967.0,488.0,797.656837522264,13681.34
13307,2023-11-19 20:27:00,8,P107,C0795,1,65000.0,40453.0,24547.0,488.0,0.0,24059.0
13308,2025-11-07 14:20:00,5,P106,C0173,1,320000.0,198987.0,121013.0,488.0,9354.291044776119,111170.71
