date,year,quarter,month,month_name,day,day_of_week,day_name,week_of_year
2024-10-07 20:11:00,2024,4,10,October,7,0,Monday,41
2024-10-08 09:09:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 09:47:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 10:58:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 11:04:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 11:39:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 14:43:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 14:50:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 14:51:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 16:36:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 16:50:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 16:57:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 17:08:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 17:16:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 17:20:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 17:41:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 19:06:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 19:33:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 19:50:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 20:08:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 20:26:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 20:38:00,2024,4,10,October,8,1,Tuesday,41
2024-10-08 20:43:00,2024,4,10,October,8,1,Tuesday,41
2024-10-09 09:11:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 09:26:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 09:45:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 09:49:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 09:57:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 10:35:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 10:50:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 11:15:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 13:24:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 15:07:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 15:35:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 15:48:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 16:23:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 17:07:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 17:08:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 17:19:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 17:55:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 18:44:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 18:56:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 19:36:00,2024,4,10,October,9,2,Wednesday,41
2024-10-09 19:45:00,2024,4,10,October,9,2,Wednesday,41
2024-10-10 09:41:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 12:27:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 12:29:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 12:35:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 13:06:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 13:10:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 14:09:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 14:45:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 16:17:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 16:54:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 17:02:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 17:45:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 17:46:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 18:00:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 18:21:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 18:26:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 18:27:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 18:42:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 20:25:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 20:32:00,2024,4,10,October,10,3,Thursday,41
2024-10-10 20:41:00,2024,4,10,October,10,3,Thursday,41
2024-10-11 09:05:00,2024,4,10,October,11,4,Friday,41
2024-10-11 09:09:00,2024,4,10,October,11,4,Friday,41
2024-10-11 09:10:00,2024,4,10,October,11,4,Friday,41
2024-10-11 09:15:00,2024,4,10,October,11,4,Friday,41
2024-10-11 09:32:00,2024,4,10,October,11,4,Friday,41
2024-10-11 09:47:00,2024,4,10,October,11,4,Friday,41
2024-10-11 09:56:00,2024,4,10,October,11,4,Friday,41
2024-10-11 10:10:00,2024,4,10,October,11,4,Friday,41
2024-10-11 10:52:00,2024,4,10,October,11,4,Friday,41
2024-10-11 11:45:00,2024,4,10,October,11,4,Friday,41
2024-10-11 12:48:00,2024,4,10,October,11,4,Friday,41
2024-10-11 14:28:00,2024,4,10,October,11,4,Friday,41
2024-10-11 14:30:00,2024,4,10,October,11,4,Friday,41
2024-10-11 14:40:00,2024,4,10,October,11,4,Friday,41
2024-10-11 15:05:00,2024,4,10,October,11,4,Friday,41
2024-10-11 15:54:00,2024,4,10,October,11,4,Friday,41
2024-10-11 16:48:00,2024,4,10,October,11,4,Friday,41
2024-10-11 16:50:00,2024,4,10,October,11,4,Friday,41
2024-10-11 18:21:00,2024,4,10,October,11,4,Friday,41
2024-10-11 18:53:00,2024,4,10,October,11,4,Friday,41
2024-10-11 19:04:00,2024,4,10,October,11,4,Friday,41
2024-10-11 20:03:00,2024,4,10,October,11,4,Friday,41
2024-10-11 20:26:00,2024,4,10,October,11,4,Friday,41
2024-10-12 09:10:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 09:57:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 10:13:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 10:37:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 11:21:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 11:23:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 11:46:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 11:53:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 12:34:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 13:14:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 13:21:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 13:44:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 15:37:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 16:12:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 16:33:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 16:46:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 17:36:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 18:04:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 18:42:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 19:06:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 19:24:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 19:25:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 19:50:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 20:08:00,2024,4,10,October,12,5,Saturday,41
2024-10-12 20:52:00,2024,4,10,October,12,5,Saturday,41
2024-10-13 09:29:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 11:08:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 12:49:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 13:14:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 13:52:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 15:06:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 16:04:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 16:31:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 16:32:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 16:37:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 18:21:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 18:48:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 19:46:00,2024,4,10,October,13,6,Sunday,41
2024-10-13 20:12:00,2024,4,10,October,13,6,Sunday,41
2024-10-14 09:09:00,2024,4,10,October,14,0,Monday,42
2024-10-14 10:25:00,2024,4,10,October,14,0,Monday,42
2024-10-14 10:44:00,2024,4,10,October,14,0,Monday,42
2024-10-14 12:06:00,2024,4,10,October,14,0,Monday,42
2024-10-14 12:55:00,2024,4,10,October,14,0,Monday,42
2024-10-14 13:10:00,2024,4,10,October,14,0,Monday,42
2024-10-14 13:16:00,2024,4,10,October,14,0,Monday,42
2024-10-14 13:24:00,2024,4,10,October,14,0,Monday,42
2024-10-14 14:33:00,2024,4,10,October,14,0,Monday,42
2024-10-14 15:02:00,2024,4,10,October,14,0,Monday,42
2024-10-14 15:08:00,2024,4,10,October,14,0,Monday,42
2024-10-14 15:16:00,2024,4,10,October,14,0,Monday,42
2024-10-14 16:17:00,2024,4,10,October,14,0,Monday,42
2024-10-14 16:30:00,2024,4,10,October,14,0,Monday,42
2024-10-14 16:45:00,2024,4,10,October,14,0,Monday,42
2024-10-14 17:57:00,2024,4,10,October,14,0,Monday,42
2024-10-14 18:49:00,2024,4,10,October,14,0,Monday,42
2024-10-14 19:05:00,2024,4,10,October,14,0,Monday,42
2024-10-14 19:46:00,2024,4,10,October,14,0,Monday,42
2024-10-14 19:49:00,2024,4,10,October,14,0,Monday,42
2024-10-14 20:47:00,2024,4,10,October,14,0,Monday,42
2024-10-15 09:03:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 09:13:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 09:31:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 11:09:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 11:46:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 11:47:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 11:59:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 12:10:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 13:26:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 13:27:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 13:28:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 13:47:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 14:00:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 14:12:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 14:23:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 14:40:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 14:50:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 15:11:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 15:17:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 15:44:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 17:15:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 17:57:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 18:07:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 18:34:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 20:33:00,2024,4,10,October,15,1,Tuesday,42
2024-10-15 20:48:00,2024,4,10,October,15,1,Tuesday,42
2024-10-16 09:02:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 09:46:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 10:28:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 10:35:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 11:49:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 11:59:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 12:44:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 13:09:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 14:37:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 15:00:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 15:54:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 16:31:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 18:03:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 18:34:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 18:36:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 18:43:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 18:50:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 19:22:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 19:41:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 19:45:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 20:25:00,2024,4,10,October,16,2,Wednesday,42
2024-10-16 20:31:00,2024,4,10,October,16,2,Wednesday,42
2024-10-17 11:01:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 11:19:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 12:19:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 13:22:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 13:27:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 13:28:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 13:50:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 15:08:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 15:52:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 16:38:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 17:06:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 17:28:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 17:33:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 17:43:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 18:40:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 18:52:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 19:17:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 19:25:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 19:55:00,2024,4,10,October,17,3,Thursday,42
2024-10-17 20:25:00,2024,4,10,October,17,3,Thursday,42
2024-10-18 11:01:00,2024,4,10,October,18,4,Friday,42
2024-10-18 11:16:00,2024,4,10,October,18,4,Friday,42
2024-10-18 11:28:00,2024,4,10,October,18,4,Friday,42
2024-10-18 12:05:00,2024,4,10,October,18,4,Friday,42
2024-10-18 12:09:00,2024,4,10,October,18,4,Friday,42
2024-10-18 12:36:00,2024,4,10,October,18,4,Friday,42
2024-10-18 13:05:00,2024,4,10,October,18,4,Friday,42
2024-10-18 13:43:00,2024,4,10,October,18,4,Friday,42
2024-10-18 13:48:00,2024,4,10,October,18,4,Friday,42
2024-10-18 14:50:00,2024,4,10,October,18,4,Friday,42
2024-10-18 15:11:00,2024,4,10,October,18,4,Friday,42
2024-10-18 15:28:00,2024,4,10,October,18,4,Friday,42
2024-10-18 15:58:00,2024,4,10,October,18,4,Friday,42
2024-10-18 16:55:00,2024,4,10,October,18,4,Friday,42
2024-10-18 16:59:00,2024,4,10,October,18,4,Friday,42
2024-10-18 17:08:00,2024,4,10,October,18,4,Friday,42
2024-10-18 17:35:00,2024,4,10,October,18,4,Friday,42
2024-10-18 18:06:00,2024,4,10,October,18,4,Friday,42
2024-10-18 18:41:00,2024,4,10,October,18,4,Friday,42
2024-10-18 19:33:00,2024,4,10,October,18,4,Friday,42
2024-10-18 19:36:00,2024,4,10,October,18,4,Friday,42
2024-10-18 19:39:00,2024,4,10,October,18,4,Friday,42
2024-10-18 19:57:00,2024,4,10,October,18,4,Friday,42
2024-10-18 20:01:00,2024,4,10,October,18,4,Friday,42
2024-10-18 20:06:00,2024,4,10,October,18,4,Friday,42
2024-10-18 20:14:00,2024,4,10,October,18,4,Friday,42
2024-10-18 20:25:00,2024,4,10,October,18,4,Friday,42
2024-10-18 20:34:00,2024,4,10,October,18,4,Friday,42
2024-10-18 20:59:00,2024,4,10,October,18,4,Friday,42
2024-10-19 09:43:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 10:00:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 10:30:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 10:44:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 10:45:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 11:58:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 12:02:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 12:05:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 12:14:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 12:33:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 12:41:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 13:02:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 13:14:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 13:21:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 14:14:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 14:17:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 15:01:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 15:45:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 17:35:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 18:10:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 18:59:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 20:48:00,2024,4,10,October,19,5,Saturday,42
2024-10-19 20:49:00,2024,4,10,October,19,5,Saturday,42
2024-10-20 09:54:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 10:43:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 10:55:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 11:21:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 12:05:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 12:41:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 13:24:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 13:56:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 14:01:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 14:23:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 14:25:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 14:30:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 14:43:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 16:17:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 18:48:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 20:00:00,2024,4,10,October,20,6,Sunday,42
2024-10-20 20:15:00,2024,4,10,October,20,6,Sunday,42
2024-10-21 09:00:00,2024,4,10,October,21,0,Monday,43
2024-10-21 09:03:00,2024,4,10,October,21,0,Monday,43
2024-10-21 11:02:00,2024,4,10,October,21,0,Monday,43
2024-10-21 11:03:00,2024,4,10,October,21,0,Monday,43
2024-10-21 11:05:00,2024,4,10,October,21,0,Monday,43
2024-10-21 11:21:00,2024,4,10,October,21,0,Monday,43
2024-10-21 11:29:00,2024,4,10,October,21,0,Monday,43
2024-10-21 11:52:00,2024,4,10,October,21,0,Monday,43
2024-10-21 14:24:00,2024,4,10,October,21,0,Monday,43
2024-10-21 14:26:00,2024,4,10,October,21,0,Monday,43
2024-10-21 15:51:00,2024,4,10,October,21,0,Monday,43
2024-10-21 16:23:00,2024,4,10,October,21,0,Monday,43
2024-10-21 16:50:00,2024,4,10,October,21,0,Monday,43
2024-10-21 16:58:00,2024,4,10,October,21,0,Monday,43
2024-10-21 17:21:00,2024,4,10,October,21,0,Monday,43
2024-10-21 17:29:00,2024,4,10,October,21,0,Monday,43
2024-10-21 17:45:00,2024,4,10,October,21,0,Monday,43
2024-10-21 18:34:00,2024,4,10,October,21,0,Monday,43
2024-10-21 19:04:00,2024,4,10,October,21,0,Monday,43
2024-10-21 19:13:00,2024,4,10,October,21,0,Monday,43
2024-10-21 19:48:00,2024,4,10,October,21,0,Monday,43
2024-10-22 09:01:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 09:11:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 09:26:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 09:34:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 09:36:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 09:43:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 09:45:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 10:03:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 10:13:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 10:21:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 10:59:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 11:27:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 11:45:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 13:03:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 13:17:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 13:54:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 14:53:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 15:06:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 15:17:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 15:22:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 15:31:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 17:05:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 17:18:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 17:59:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 18:29:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 18:37:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 18:42:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 19:29:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 20:24:00,2024,4,10,October,22,1,Tuesday,43
2024-10-22 20:31:00,2024,4,10,October,22,1,Tuesday,43
2024-10-23 09:18:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 09:46:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 10:22:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 10:35:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 10:42:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 11:42:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 12:27:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 12:45:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 13:51:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 14:04:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 14:14:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 14:57:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 15:09:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 15:11:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 16:04:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 16:30:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 16:54:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 17:06:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 17:08:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 17:13:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 17:47:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 17:58:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 18:50:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 18:53:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 19:11:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 19:23:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 20:45:00,2024,4,10,October,23,2,Wednesday,43
2024-10-23 20:52:00,2024,4,10,October,23,2,Wednesday,43
2024-10-24 09:24:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 09:56:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 10:35:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 10:47:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 11:03:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 11:31:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 11:48:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 12:30:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 14:03:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 14:10:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 14:13:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 14:56:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 16:08:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 16:12:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 16:18:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 16:53:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 17:25:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 17:40:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 19:07:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 19:19:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 19:35:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 19:36:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 19:50:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 20:10:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 20:14:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 20:21:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 20:55:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 20:58:00,2024,4,10,October,24,3,Thursday,43
2024-10-24 20:59:00,2024,4,10,October,24,3,Thursday,43
2024-10-25 09:13:00,2024,4,10,October,25,4,Friday,43
2024-10-25 09:42:00,2024,4,10,October,25,4,Friday,43
2024-10-25 10:46:00,2024,4,10,October,25,4,Friday,43
2024-10-25 11:28:00,2024,4,10,October,25,4,Friday,43
2024-10-25 13:04:00,2024,4,10,October,25,4,Friday,43
2024-10-25 13:32:00,2024,4,10,October,25,4,Friday,43
2024-10-25 13:33:00,2024,4,10,October,25,4,Friday,43
2024-10-25 13:34:00,2024,4,10,October,25,4,Friday,43
2024-10-25 14:52:00,2024,4,10,October,25,4,Friday,43
2024-10-25 14:53:00,2024,4,10,October,25,4,Friday,43
2024-10-25 15:43:00,2024,4,10,October,25,4,Friday,43
2024-10-25 15:49:00,2024,4,10,October,25,4,Friday,43
2024-10-25 15:50:00,2024,4,10,October,25,4,Friday,43
2024-10-25 18:37:00,2024,4,10,October,25,4,Friday,43
2024-10-25 18:46:00,2024,4,10,October,25,4,Friday,43
2024-10-25 18:56:00,2024,4,10,October,25,4,Friday,43
2024-10-25 19:29:00,2024,4,10,October,25,4,Friday,43
2024-10-25 20:04:00,2024,4,10,October,25,4,Friday,43
2024-10-25 20:18:00,2024,4,10,October,25,4,Friday,43
2024-10-25 20:30:00,2024,4,10,October,25,4,Friday,43
2024-10-25 20:51:00,2024,4,10,October,25,4,Friday,43
2024-10-26 09:28:00,2024,4,10,October,26,5,Saturday,43
2024-10-26 11:31:00,2024,4,10,October,26,5,Saturday,43
2024-10-26 11:46:00,2024,4,10,October,26,5,Saturday,43
2024-10-26 11:54:00,2024,4,10,October,26,5,Saturday,43
2024-10-26 12:11:00,2024,4,10,October,26,5,Saturday,43
2024-10-26 13:11:00,2024,4,10,October,26,5,Saturday,43
2024-10-26 13:14:00,2024,4,10,October,26,5,Saturday,43
2024-10-26 13:27:00,2024,4,10,October,26,5,Saturday,43
